,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,targetValue
31,33.397923,0.24852668,26.942942,35.49227,39.280594,12.337652,218.78069,357.65427,206.68864,439.5796,0.15719713,1.4410497,0.036741115,0.05553888,0.21256432,0.17582321,5.965121,3.8103237,6.4757943,3.448972,0.04430295,2.1536853,1.2477151,0.8492716,7.5847216,0.8463347,9.85226,1.6501877,24.237745,0.6152051,498.48648,0.39011407,1202.7191,0.1760357,-169.7255,-0.40248448,1601.3251,0.18603384,-162.13437,-0.43072328,2651.7844,0.108042665,-163.05591,-0.41745415,-18.395979,-0.4494409,27.703815,0.3864402,0.055436153,1.0805004,-0.026477018,-0.5349687,-17.0538,28.92994,-0.020478271,-0.01082679,1.2641816,1.3965573,0.14418605,0.11580321,0.47857141,0.75045294,1
32,33.0437,0.18536606,32.292755,35.37401,36.194214,3.9014587,203.29185,107.076416,146.51228,157.91234,0.09775536,1.6111848,0.03703276,0.041898146,0.072159976,0.035127215,4.301542,3.2649302,3.572123,2.1279392,0.045630846,2.1705317,1.2163274,0.97102207,7.066359,0.8408772,9.878998,2.1464665,30.41182,0.39883688,518.1413,0.34604174,1262.781,0.20753048,-182.91763,-0.30193675,1599.4735,0.18465665,-182.12074,-0.29150465,2692.3315,0.11580523,-182.67535,-0.2818424,-19.498579,-0.45154577,28.34396,0.38070902,0.07238992,0.6344104,-0.028664947,-0.41799754,-17.932104,30.094156,-0.029791884,-0.011327472,0.745543,0.55212736,0.18235295,0.17155103,1.5166667,2.5208926,1
33,32.060955,0.18206757,29.187595,33.32421,36.532703,7.345108,207.12238,238.93889,223.92856,295.2368,0.20053002,1.6303971,0.041126158,0.055882636,0.2769196,0.23579344,5.1406407,3.7220254,6.6784,6.293737,0.037074465,2.3468652,1.0744046,0.9026674,6.5966687,0.7984754,6.509564,2.8095403,27.381237,0.6006574,481.19913,0.32313666,1268.8835,0.21820074,-157.59291,-0.50262403,1528.5697,0.1708437,-153.87,-0.5003146,2573.724,0.108276404,-155.63774,-0.47559056,-17.92194,-0.45306066,28.376741,0.35041124,0.061603695,0.7245237,-0.024340581,-0.5433595,-16.716206,27.41775,-0.023070596,-0.01252614,1.0048623,1.0724733,0.23424241,0.26082656,0.6382857,0.88126045,1
34,28.194696,0.24464859,23.76248,29.423239,32.289703,8.527224,289.49432,364.6643,228.84193,615.6135,0.21674863,0.752895,0.0642772,0.17445473,0.3527971,0.2885199,2.737333,2.137317,2.5391765,3.9288979,0.06017377,1.9214503,1.257805,0.5963407,3.371837,1.5312678,2.6579266,7.521882,19.936474,0.74277246,507.1033,0.4167475,1210.1987,0.18731536,-95.19537,-1.0192893,1598.1597,0.16518526,-99.89207,-0.8793021,2576.6863,0.11209445,-100.71331,-0.8636181,-17.085732,-0.3608714,23.966455,0.3214878,0.032694887,1.3640388,-0.02785583,-0.49248907,-14.592142,22.68601,-0.03153156,-0.011296272,2.0421395,1.722457,0.31150943,0.37230745,0.2871111,0.60610825,1
35,28.85436,0.37320673,20.6461,26.790573,43.184425,22.538326,404.0322,44.89814,198.78943,71.912575,0.07035996,0.36986196,0.050654612,0.061401166,0.089993566,0.039338954,0.47388962,0.34014443,0.62092745,0.8873295,0.068571605,1.4862221,1.3024342,0.72314644,2.1698909,2.2700524,-13.446288,-2.6689913,-1.7927293,-24.28709,579.07324,0.4602603,1139.7596,0.14097169,-198.45703,-0.086064234,1565.4557,0.23251536,-197.9334,-0.09445943,2640.5623,0.13184133,-198.08926,-0.08959489,-16.54353,-0.3915277,28.507837,0.17493293,0.0017107889,28.453638,-0.015190092,-0.61887485,-14.468892,24.822252,-0.021831788,-0.008538519,2.495463,0.22758308,0.025999999,0.008,1.7925,2.334549,1
36,26.86021,0.16234109,24.651657,26.180593,28.4234,3.7717438,269.4717,323.22308,53.31148,58.712593,0.29684415,1.2211689,0.05841339,0.08573,0.5939487,0.53553534,5.728975,4.4828205,5.9527364,4.433759,0.022956278,2.536702,1.0354697,1.0330423,6.5963492,0.48208937,7.6852307,1.6641588,25.87432,0.30402496,533.48157,0.44175363,1232.9019,0.18332079,-138.83846,-0.6220384,1551.7269,0.19005676,-141.0935,-0.57297164,2500.764,0.13585033,-142.24469,-0.5568671,-18.908249,-0.3591344,26.479235,0.27730754,0.008502414,4.57936,-0.014397046,-0.97116846,-13.329573,22.702248,-0.036228918,-0.0052938215,1.3611616,0.8648157,0.3863158,0.2672907,0.6747619,0.9284939,1
37,26.807974,0.15720233,24.698826,26.382032,29.247948,4.549122,253.77338,244.6843,66.46173,58.681984,0.2192377,1.3660136,0.053341277,0.084335625,0.3085241,0.25518283,8.008658,4.1789136,6.457922,4.0880017,0.03681576,1.8045819,1.473274,0.8714179,4.989283,0.7245308,1.3183548,12.501394,21.660145,0.71114737,500.42776,0.37661266,1259.3497,0.15764879,-149.95117,-0.54653174,1457.9989,0.18071409,-151.59628,-0.51401377,2478.3618,0.122361384,-153.81714,-0.4831729,-16.47099,-0.4324364,26.988008,0.25437266,0.012854337,2.9064782,-0.013803894,-1.0297393,-14.12683,24.370335,-0.02473979,-0.0067080366,1.3157896,1.5006821,0.17242424,0.17920753,0.4739394,0.69104636,1
38,25.857327,0.21468301,24.232998,26.166847,28.181541,3.9485435,236.14384,228.86961,160.92798,320.92465,0.23030558,1.4645268,0.07170262,0.10147612,0.22842255,0.15671992,8.411998,6.2732334,8.740923,5.621198,0.07094944,2.326795,1.3542031,0.8033116,3.779835,1.4948897,2.8750994,5.3598185,20.865257,0.52573097,513.5326,0.41031083,1206.7903,0.17437424,-162.38565,-0.45725584,1508.0797,0.18298854,-163.52634,-0.43185458,2521.272,0.119659714,-164.81644,-0.41308203,-16.342594,-0.5169003,25.631453,0.34574774,0.019713696,2.3015714,-0.015759364,-0.6393441,-13.262295,22.574873,-0.02210383,-0.01135458,0.99818516,1.1828935,0.1623077,0.19969799,0.6584615,0.97497016,1
39,26.029343,0.22364715,24.456362,25.407782,27.491314,3.0349522,699.3471,515.88983,55.054726,32.27924,0.20381856,1.390409,0.043377265,0.058885835,0.36053485,0.31715757,7.505083,5.170238,6.523946,4.5546894,0.0493762,2.6683629,1.2900126,0.9753497,4.9293313,0.81316614,5.994045,3.0191839,24.547047,0.62159336,514.64984,0.39490575,1222.1274,0.2192361,-156.86621,-0.49152064,1506.7866,0.17433532,-158.64433,-0.45635915,2528.6865,0.11485627,-159.56001,-0.44112533,-18.231327,-0.5561983,27.062185,0.40158716,0.0074220295,4.835547,-0.015550611,-0.9347051,-15.864147,25.93576,-0.036339868,-0.007297919,1.4065336,1.2283895,0.18777779,0.16793591,0.6791666,1.0201222,1
40,27.887133,0.1841134,25.682194,27.530312,30.067635,4.385441,237.84576,149.93729,124.75931,231.69,0.12816182,1.3365021,0.045328014,0.06088853,0.13756621,0.092238195,5.215686,4.6748424,3.5742114,3.02019,0.025488755,1.3109804,1.1588308,0.86236733,4.773374,0.82686347,-3.272788,-2.4510508,19.028246,0.6181462,464.218,0.3296466,1120.8989,0.22249103,-174.7339,-0.36490992,1469.555,0.16801043,-175.699,-0.34083387,2526.2795,0.09675325,-176.60936,-0.32672107,-16.101593,-0.6031534,25.97317,0.40964004,0.026748886,1.3103665,-0.025939444,-0.5161124,-14.644982,26.373507,-0.031759907,-0.010088469,1.1111112,1.005386,0.12892857,0.119980335,0.8421428,1.0422275,1
41,24.737122,0.16421425,24.410313,25.832628,27.213547,2.803234,340.7654,445.77243,75.30628,164.51457,0.22590087,0.8343644,0.062728964,0.15663421,0.37935966,0.3166307,4.5840034,2.7129736,3.5475101,2.1690538,0.04375128,1.8740127,1.2483671,0.8540653,4.5932245,0.855075,0.47075656,42.13676,21.055965,0.83991754,503.54077,0.36758336,1200.4865,0.21150418,-107.29246,-0.8372877,1559.6808,0.17185003,-114.1916,-0.718224,2583.0007,0.114108995,-116.4435,-0.6857803,-20.854095,-0.39209017,29.679367,0.31327575,-0.0048575737,-7.66981,-0.025932021,-0.48480505,-14.2723675,25.370117,-0.03898593,-0.011268682,3.4050179,2.262931,0.21253969,0.16746445,0.20777778,0.33094114,1
42,24.89584,0.16680911,24.550053,25.944092,27.519215,2.969162,427.5096,521.7364,101.1274,119.6242,0.18174484,1.004395,0.05687639,0.093269676,0.3042423,0.24736592,4.7614074,2.9178727,3.6867847,2.47744,0.042446647,2.363428,1.1867797,0.8486559,4.3924108,1.0213233,1.7021316,10.772926,23.726627,0.39165014,484.69763,0.34832314,1238.5454,0.21830615,-135.46469,-0.6500087,1479.985,0.17647478,-140.57962,-0.57255656,2538.0059,0.10493496,-142.62184,-0.54439145,-20.803768,-0.4137634,29.94566,0.31823137,0.0056349407,6.929162,-0.026711661,-0.47509652,-15.539239,26.501995,-0.027641626,-0.013977114,2.0788531,1.4018692,0.23410256,0.19418097,0.4238095,0.6552896,1
43,27.027065,0.15165198,25.492037,27.15983,28.83887,3.3468323,297.79785,277.77835,63.519035,104.762405,0.21000493,1.0197251,0.0574194,0.11373369,0.3652923,0.30787292,5.565362,3.9308693,4.114725,2.515915,0.03449925,2.194948,1.0344834,0.8196836,5.878192,0.62555206,-0.5278602,-32.1226,22.68262,0.6314633,492.70993,0.36922342,1200.988,0.19093771,-132.78679,-0.6720989,1512.486,0.17207354,-137.03882,-0.59753925,2575.2007,0.11105393,-139.1178,-0.5686918,-19.992504,-0.43374965,28.962748,0.33385056,0.021391891,1.8306524,-0.025911756,-0.56117564,-11.848684,22.048742,-0.026860306,-0.0065764207,2.0430107,1.4727012,0.23731706,0.18503822,0.41975608,0.71372086,1
44,25.722885,0.13283154,24.966879,26.155325,27.86582,2.898941,360.29312,428.7158,57.622025,42.00304,0.2040657,0.87320185,0.052589804,0.13828956,0.35562375,0.30303395,4.9099855,3.1622713,3.7785208,2.3063436,0.046676233,2.2505097,1.2638079,0.92187876,4.801596,0.83658093,0.20419997,67.231705,22.524559,0.44830534,498.38376,0.36373967,1231.2944,0.22717981,-125.02877,-0.7171192,1544.1067,0.16660352,-130.27652,-0.6290774,2579.7585,0.12078783,-131.87537,-0.6069155,-20.570513,-0.466446,28.622591,0.3688304,0.009168922,4.0425396,-0.02600463,-0.5190354,-12.7377205,21.378633,-0.036823716,-0.009959824,3.0824373,1.6876123,0.23382978,0.18279804,0.35244444,0.6717081,1
45,20.293001,0.17710152,17.251122,20.368246,22.707638,5.4565163,123.274506,139.88216,91.83538,108.63437,0.27026904,1.1210747,0.058541637,0.11724829,0.51523566,0.45669404,6.2477784,4.19281,6.2211337,4.816429,0.04249851,1.2689047,1.2911568,0.9234259,1.9325248,1.9700874,2.9149601,1.9275023,28.54119,0.29805496,449.07855,0.31520307,1225.9729,0.15270747,-132.22523,-0.6913111,1461.7366,0.15055048,-137.1442,-0.6177071,2461.4597,0.09608597,-139.63367,-0.5821521,-18.797512,-0.40495208,27.96771,0.2419621,0.00562559,5.1827607,-0.019351352,-0.63030285,-13.376871,23.381409,-0.0050850254,-0.011178279,1.7416545,1.0177377,0.33285713,0.49750564,0.6251429,1.0263956,1
46,20.646572,0.1615908,17.772032,21.007013,23.28985,5.5178185,170.27095,444.7719,106.18578,186.06601,0.33586937,1.0686563,0.055530507,0.11975268,0.6388056,0.58327514,7.005001,4.7255564,5.7346725,3.9914932,0.04344433,1.4159275,1.2293131,0.89517254,2.180786,1.7560272,3.395021,2.0849319,27.775452,0.33993492,482.2769,0.38890308,1226.9104,0.17178799,-117.56431,-0.80156744,1532.7618,0.17364971,-123.93305,-0.69872844,2507.737,0.12937813,-125.54716,-0.6745732,-19.891418,-0.3326068,26.775915,0.24087746,0.0068633975,5.446962,-0.022206232,-0.60560644,-15.793979,25.254864,-0.011263551,-0.0123994555,2.0899854,1.133721,0.3679487,0.27649066,0.51486486,0.7688658,1
47,20.989355,0.16174947,17.948153,21.474901,23.602715,5.654562,130.20497,164.37991,95.01627,177.21327,0.4291062,0.88119286,0.066823155,0.34197435,0.7608534,0.6940303,6.2699747,3.760039,6.1781297,3.7931886,0.04639248,1.8275182,1.1013619,0.9793031,2.6419847,1.5202762,3.1238832,3.2140846,25.889679,0.46457073,465.67047,0.39045504,1184.5588,0.17956638,-97.809395,-0.9716285,1495.3325,0.16467565,-106.20466,-0.816976,2462.3704,0.121061586,-107.52972,-0.79546344,-18.747385,-0.34985363,25.304422,0.27712464,0.008291955,3.773601,-0.02164958,-0.58570755,-13.301786,21.680914,-0.016325923,-0.009633249,2.409289,1.4556042,0.3518,0.32743666,0.3395652,0.591696,1
48,20.241192,0.15371655,17.665205,20.609182,22.56263,4.8974247,169.61937,202.30061,141.41217,272.66138,0.40916243,1.0083477,0.05928608,0.20177247,0.7615314,0.70224535,7.6448903,4.561004,6.389857,4.583048,0.04855761,1.4867525,1.2927918,0.92071503,1.9981714,2.1146526,3.6483295,3.3807368,22.900625,0.4449879,486.95602,0.4213542,1192.6501,0.19056664,-107.59411,-0.871977,1514.2212,0.17778155,-114.25902,-0.7579313,2453.904,0.12752108,-114.76219,-0.74967325,-17.487345,-0.3474739,22.916317,0.2693571,-0.0034650764,-9.896323,-0.020469323,-0.5627119,-15.539229,23.62069,-0.024284821,-0.010460448,2.0029027,1.8028497,0.25532258,0.26342484,0.26261538,0.37582842,1
49,20.982553,0.17560701,18.02703,21.367332,23.499897,5.472866,86.63391,85.281494,83.32862,98.4088,0.447258,0.9472959,0.05819065,0.29683584,0.8177281,0.75953746,7.6670446,4.0773416,6.721164,4.0413246,0.05274998,1.4209872,1.2521467,0.9590692,2.3427424,1.698489,3.0617704,4.3531446,24.028719,0.56588036,457.15445,0.38619146,1187.1151,0.1675398,-96.75069,-0.9835666,1479.2574,0.1634681,-105.18054,-0.8251639,2436.7808,0.11579236,-106.44352,-0.8037308,-18.604105,-0.33242577,24.705214,0.264921,0.0029198285,11.860569,-0.021155445,-0.57279474,-15.468536,23.72096,-0.02690351,-0.008443742,2.409289,1.2794417,0.40636364,0.3678382,0.35720932,0.6711473,1
50,26.946577,0.1614025,24.853567,26.741467,28.752556,3.8989887,234.87494,266.8927,151.83058,145.90361,0.11997946,1.5588044,0.04670686,0.06291449,0.11635882,0.06965196,4.6957016,3.3078249,5.0171766,3.5783842,0.033663254,2.7544868,1.1790664,0.7720629,4.1766953,0.91972154,-4.1762094,-3.869176,17.643137,0.7884038,463.85074,0.34118828,1182.6616,0.15968634,-171.86076,-0.38872102,1437.1866,0.1855556,-171.88962,-0.37768653,2636.7815,0.080040716,-173.70773,-0.34961352,-14.503914,-0.4987318,26.640362,0.29447615,0.027622042,1.1301576,-0.021325944,-0.6117889,-16.59949,27.365046,-0.0139186485,-0.017386235,0.42643926,1.2464387,0.112571426,0.11933968,0.66800004,0.7488612,1
51,24.873178,0.17072836,23.760849,25.505056,26.824774,3.0639248,395.2393,408.40225,112.2142,170.9965,0.27095467,0.93026644,0.05105461,0.20631903,0.4559,0.40484542,3.9189572,2.436812,3.7118928,2.3976343,0.057809453,2.0579605,1.080682,0.9221338,4.4643307,0.96331835,4.877798,3.0200956,25.331343,0.49203888,460.7299,0.3565726,1172.4026,0.19375326,-103.83612,-0.88757145,1530.9648,0.14784417,-111.697136,-0.74960685,2658.46,0.07385837,-112.79502,-0.7301518,-19.193531,-0.46437106,26.736845,0.36305544,0.0037913949,9.777253,-0.016776672,-0.70892465,-15.124451,24.45994,-0.032742005,-0.012313489,2.1677327,1.5669515,0.3240909,0.2462567,0.34837836,0.55089855,1
52,24.358355,0.17209762,21.842323,25.4075,27.268213,5.42589,288.12323,233.97246,181.00484,390.07233,0.11492895,1.5970728,0.04271494,0.050609548,0.10298978,0.06027484,4.6460404,6.306957,5.081276,4.3269267,0.061223533,2.3603225,1.2946103,0.8514449,3.0084221,1.4489533,1.5136964,11.297858,20.387407,0.56766015,456.3327,0.37288398,1157.7969,0.20364822,-172.8323,-0.38005596,1465.7657,0.15225542,-174.32877,-0.35246712,2582.0215,0.08290941,-175.01337,-0.34142095,-16.442772,-0.49782515,25.469004,0.35683784,0.012911664,2.9495652,-0.018183697,-0.6205686,-18.035162,29.273413,-0.029917242,-0.017338097,0.56858563,0.996796,0.13642858,0.124217965,0.7384375,1.091029,1
53,24.407175,0.24292383,20.85781,25.677626,27.485554,6.6277447,503.99374,501.37552,143.87793,183.53041,0.14229475,1.4715412,0.050907552,0.0730668,0.12445378,0.07354623,5.433253,4.4270067,5.225547,4.39235,0.0629382,2.144289,1.5991207,0.82464796,2.5795407,2.1244574,3.709343,7.213318,16.494059,0.89723146,547.80273,0.42475963,1249.7062,0.20320188,-172.70345,-0.37760264,1535.0997,0.22182703,-172.8256,-0.36462268,2674.085,0.094310075,-173.73767,-0.3506146,-15.441702,-0.5757726,24.857605,0.43096516,0.010029228,4.499825,-0.020900957,-0.78434527,-16.601828,26.757217,-0.0248255,-0.0129258735,0.9594883,1.1039886,0.12806451,0.12890154,0.72999996,0.9736112,1
54,25.5513,0.24422154,23.485403,24.755888,26.64133,3.1559277,327.59296,333.4869,219.03162,525.789,0.21202998,1.28318,0.045936912,0.07606076,0.3704623,0.3245254,5.366604,4.1569,5.0654106,3.6347015,0.038234174,2.2005973,1.2745911,0.89260423,4.029021,0.9589599,2.6815248,5.2752657,19.81602,0.80857056,464.04706,0.38671353,1154.3365,0.21101935,-140.0079,-0.61368364,1464.4213,0.17731075,-141.81358,-0.5698203,2583.0806,0.08743194,-142.96608,-0.55364764,-15.925721,-0.607206,24.12467,0.44442967,0.014410503,2.1963964,-0.02201183,-0.6936876,-16.542696,26.280216,-0.022767693,-0.01209914,1.2437811,1.5669515,0.19999999,0.19088311,0.36479998,0.58043516,1
55,36.602066,0.30450648,25.981974,39.21178,48.387173,22.4052,645.3413,820.2987,173.42328,128.24126,0.13598706,1.3925656,0.048258375,0.075336605,0.13277875,0.08452037,7.9674106,5.8939843,3.9210687,3.1503572,0.06144713,1.6202841,1.5264035,0.68412167,6.006614,0.9611616,5.3277535,2.950842,12.384064,1.0305284,528.0666,0.37702048,1243.0427,0.17995827,-176.95862,-0.34010303,1556.3849,0.15970354,-166.21104,-0.39751765,2596.0288,0.10122404,-166.73724,-0.3896532,-18.75803,-0.48057926,28.88656,0.3205968,0.04494716,1.0007997,-0.02119279,-0.6186725,-16.963345,28.281933,-0.0210771,-0.014575787,0.8679245,1.324754,0.13857143,0.12837762,0.53,0.68509406,1
56,33.746822,0.1764678,31.042427,35.500763,37.646927,6.6045,328.30908,512.9693,156.15572,181.4104,0.36283848,0.9171049,0.07337895,0.2523032,0.6068613,0.5334823,7.5026636,4.389586,5.0059943,3.4160495,0.05986091,2.4395595,1.0152924,0.9563031,7.1560106,0.80901957,5.094436,3.358665,22.069593,0.7013744,643.40576,0.32206047,1256.143,0.19633186,-112.58328,-0.8232293,1686.3945,0.15856023,-112.67627,-0.76143056,2782.2776,0.11780747,-115.77454,-0.7129973,-16.87621,-0.5445763,27.70518,0.33924147,0.049803056,0.72104234,-0.021352055,-0.7391985,-11.591694,21.304102,-0.017399877,-0.008878656,2.2264152,1.7404464,0.27586955,0.18970887,0.2828889,0.44484514,1
57,32.67343,0.21037057,27.854317,34.782967,37.67221,9.817894,362.12363,515.53796,239.5013,431.30533,0.2427563,1.192276,0.049897425,0.09100116,0.46770588,0.41780844,7.1448,4.4186497,4.526862,2.8034868,0.051002502,1.709341,1.1884916,0.8247654,6.1231008,0.84431875,3.5322993,5.684104,22.167282,0.53914875,655.6328,0.29406247,1263.1063,0.16978961,-148.78651,-0.5594994,1654.1576,0.13578925,-148.13664,-0.5387129,2741.6243,0.109541416,-150.6739,-0.50380355,-14.160942,-0.63259107,26.623016,0.37587544,0.0432274,0.7643335,-0.020558633,-0.7544037,-14.967922,24.998098,-0.013968971,-0.014438257,1.6603774,1.2098299,0.2296875,0.23894931,0.574375,1.3087349,1
58,31.85642,0.23665665,25.108318,33.902973,37.67821,12.569893,280.50873,233.42117,226.83556,377.9956,0.25613213,1.1067231,0.04689689,0.10634269,0.46188098,0.4149841,6.405316,4.7373743,5.1541624,3.9840329,0.07005709,1.8704437,1.1047512,0.95790577,6.3272414,0.8979884,5.02001,3.2397377,25.130907,0.59585744,604.0288,0.29840484,1306.1101,0.1844052,-136.70331,-0.6442182,1626.2278,0.16849875,-136.68825,-0.6064062,2742.5981,0.1140376,-139.3723,-0.56970143,-17.119543,-0.5194431,29.53973,0.32332194,0.040860675,0.8868849,-0.02327806,-0.667425,-16.665987,26.642796,-0.022934133,-0.017818475,2.1886792,1.5128593,0.22999999,0.21344788,0.48235294,0.8776777,1
59,32.707825,0.18844126,31.401358,34.07398,36.76339,5.362032,321.6509,429.72934,192.19708,431.80237,0.2284538,1.0993457,0.047458865,0.099029124,0.40525633,0.35779747,6.0164347,4.255274,3.8510227,2.749507,0.04821322,2.184382,1.1230723,0.8672919,6.556794,0.7938544,1.2043606,12.222192,19.695194,0.7804862,620.9594,0.29463795,1283.4695,0.18427712,-135.18074,-0.6469177,1654.1227,0.14545597,-135.60863,-0.6107727,2704.7134,0.11728661,-137.58397,-0.5834275,-15.287399,-0.5977438,25.984184,0.3909466,0.039101657,0.84230685,-0.025155656,-0.56323504,-16.422424,26.079166,-0.020368252,-0.015666893,2.037736,1.5885024,0.21880953,0.1503995,0.3697727,0.5344347,1
60,30.28673,0.30982593,20.141289,33.269436,36.510494,16.369205,325.69806,326.23914,144.21942,153.15163,0.15673791,1.5100217,0.057424475,0.089620024,0.22205852,0.16463405,0.8091639,0.91467446,0.9490261,0.7230728,0.06482073,1.6379998,1.4271176,0.63690877,3.8146281,1.3087317,7.347391,3.4771533,14.729624,1.2490671,485.49844,0.39189997,1212.0194,0.18100455,-151.46353,-0.5329933,1527.5629,0.15477526,-145.77937,-0.54182476,2544.4414,0.090137035,-146.9232,-0.52653193,-16.921898,-0.36317134,25.264387,0.27234754,0.013222179,2.9021242,-0.017137349,-0.6540048,-16.675674,27.612309,-0.026051454,-0.006287632,0.28490028,1.7610662,0.1627027,0.19847591,0.36128202,0.49080876,1
61,33.614464,0.17261714,30.156063,34.086666,36.199234,6.043171,504.0961,667.98083,161.29076,249.8784,0.41088203,1.4920046,0.054546863,0.10240351,0.688291,0.6337441,12.154786,7.3918986,11.377992,8.942964,0.046265,1.4048829,1.422199,0.6771801,4.3494153,1.1895962,1.4765134,9.471752,12.586449,1.187548,498.68784,0.44205666,1158.0791,0.183033,-137.92523,-0.64321953,1488.2759,0.16186057,-131.31361,-0.6708906,2442.9656,0.10514487,-132.7185,-0.64933246,-9.699321,-0.80865127,19.454487,0.45564327,0.039127346,1.1587603,-0.015336549,-0.9148854,-17.06303,28.063354,-0.037985656,-0.003230904,1.5669516,1.4754878,0.24064516,0.36534503,0.403125,0.6425848,1
62,32.71987,0.15462913,31.566982,34.232082,35.84171,4.274727,271.20996,281.8057,30.770554,21.031404,0.12769388,2.4836874,0.046805147,0.055938885,0.0821604,0.03535525,7.2750654,7.7466063,7.5441184,5.614165,0.034207575,1.6770482,1.1797196,0.776358,8.270255,0.50687826,10.7595625,0.60821754,21.128782,0.4071296,457.15994,0.43337497,1226.3684,0.20512624,-191.66847,-0.20065801,1548.1656,0.16670412,-188.44716,-0.22751655,2490.6226,0.12144006,-188.38873,-0.22904891,-17.135569,-0.3787074,25.431496,0.34034798,0.03816404,1.2521574,-0.020464618,-0.43611705,-19.43089,30.526154,-0.031426374,-0.008397527,0.18993352,0.28557828,0.225,0.24904819,2.4325,2.8019533,1
63,30.659487,0.21613759,26.402172,31.91953,34.231167,7.8289948,413.3155,379.63248,228.33684,271.543,0.18793775,2.27848,0.04707846,0.05594433,0.10455095,0.05747249,9.665156,6.659384,11.568295,8.540647,0.046927754,1.4660958,1.2579921,0.62021804,4.381501,1.0402935,0.5392895,17.435442,15.614675,0.66505736,458.59406,0.3565384,1149.3495,0.1420106,-175.74083,-0.3607804,1456.9175,0.16110392,-174.17226,-0.36301196,2474.78,0.11078773,-175.21875,-0.34632602,-11.56035,-0.50812155,23.04761,0.313688,0.02341744,1.9877602,-0.014877849,-0.7912375,-21.970747,34.160698,-0.044374295,-0.0098315785,0.47483382,0.8575512,0.15055555,0.22816835,0.89199996,1.1718216,1
64,24.93058,0.33184955,14.8317,28.027077,30.78829,15.95659,418.30615,255.43056,96.31983,106.61595,0.20359789,1.5822657,0.054558218,0.07795207,0.22298796,0.16842975,6.6323056,5.8379583,4.3784237,4.6988425,0.053387344,1.7585852,1.3949237,0.86999065,1.4859544,4.794426,-1.0771701,-32.08261,13.940095,2.3098779,547.26666,0.4519663,1231.2738,0.20336711,-166.46376,-0.4078927,1541.7607,0.19781035,-166.51334,-0.39617926,2595.9878,0.135072,-167.56094,-0.37851733,-16.962141,-0.6707293,29.428242,0.43525642,-0.015766855,-3.6012683,-0.013129035,-1.0268204,-21.765652,33.969265,-0.05738976,-0.008049611,1.8043685,1.4754878,0.11,0.14112452,0.37681818,0.5613408,1
